tnstart_absolute,tnend_absolute,pmean,pmean_rescale,imean,transcript,Id
11:44:38,11:44:41,136.317,-0.3880310297460510,67.814,(Deleted due to privacy),speaker_A
11:44:42,11:44:44,137.51,-0.36628223804173100,64.758,(Deleted due to privacy),speaker_A
11:44:44,11:44:46,152.378,-0.0952335917216741,71.524,(Deleted due to privacy),speaker_A
11:44:46,11:44:47,159.72800000000000,0.0387593831540608,67.084,(Deleted due to privacy),speaker_A
11:44:57,11:44:57,90.73300000000000,-1.2190426986896500,62.6,(Deleted due to privacy),speaker_A
11:45:04,11:45:09,178.498,0.380942803346923,71.26,(Deleted due to privacy),speaker_A
11:45:09,11:45:09,184.655,0.493186986518338,76.653,(Deleted due to privacy),speaker_A
11:45:09,11:45:12,146.594,-0.20067785929735400,66.01,(Deleted due to privacy),speaker_A
11:45:15,11:45:19,159.392,0.0326339900168842,70.203,(Deleted due to privacy),speaker_A
11:45:19,11:45:22,127.257,-0.553197880409201,66.763,(Deleted due to privacy),speaker_A
11:45:46,11:45:47,139.585,-0.328454289352323,66.07,(Deleted due to privacy),speaker_A
11:45:48,11:45:51,133.325,-0.44257619720567000,65.88,(Deleted due to privacy),speaker_A
11:45:52,11:45:57,149.778,-0.14263246718792,66.169,(Deleted due to privacy),speaker_A
11:45:58,11:45:59,125.399,-0.58706984603085,67.132,(Deleted due to privacy),speaker_A
11:46:02,11:46:02,133.112,-0.44645925892655900,77.102,(Deleted due to privacy),speaker_A
11:46:03,11:46:05,148.221,-0.17101710145751400,71.822,(Deleted due to privacy),speaker_A
11:46:05,11:46:12,144.031,-0.247402212305042,69.598,(Deleted due to privacy),speaker_A
11:46:12,11:46:15,141.153,-0.29986912137883300,66.656,(Deleted due to privacy),speaker_A
11:46:17,11:46:17,,,66.442,(Deleted due to privacy),speaker_A
11:46:18,11:46:18,148.694,-0.162394152190001,71.317,(Deleted due to privacy),speaker_A
